id usuario,tiempo en cola,tiempo de procesamiento,tiempo de solicitud
5126d570-87a2-49c5-8935-962c36b4bc35,199,150,registrar
84416b17-18ee-4b05-8a72-8e2178676ac6,25,130,registrar
53490028-7bfe-4b67-95c5-6b1ea14ae2b7,35,121,registrar
b26b7989-3819-4916-a50e-468c21fcfb58,57,4,ingresar
3f964f7d-b8a0-418a-8de6-69319f59163c,9,8,ingresar
6beecd1b-2012-4c80-af96-6debb7be5049,18,3,ingresar
8f087e60-6437-44bc-9c27-4989972fcf75,23,3,ingresar
83c0d355-7cbe-4139-8fb6-14e6981c45e5,27,3,ingresar
e371f1db-9d99-446a-881e-555e0d053937,2,2,ingresar
8347e58a-b14a-4cca-bdda-6617ade4ea67,2,70,registrar
ffae3917-95c0-48f7-b026-e0d3b2013a44,3,77,registrar
587d3837-80d5-4e2d-94c7-627445f29c08,21,15,ingresar
593767b6-8ba6-4b4d-a1dd-521058aff7f1,32,337,registrar
39bb2855-3b08-4ac5-b2e6-92c7adafe0aa,33,237,registrar
f06e31bd-6865-458e-8aec-09ec6447a664,79,295,registrar
c7b33c47-e849-4bda-91bd-5a6dc4fa11bf,154,13,ingresar
6bfa4cef-8093-43db-9d25-306a9de79ef9,1,3,ingresar
08476ff8-84e0-41be-b329-c07e990dadaf,57,482,registrar
2f0d2937-8595-41aa-b14c-560269bbd5c2,1,361,registrar
63750112-1aaa-4f75-b039-3ed53ef4d07b,19,16,ingresar
eb830c3e-188c-4bf8-88a9-ec838948fd9d,27,478,registrar
8861544a-8861-42ce-b473-d7f7b33c4705,1,412,registrar
3f4f5bef-e4ea-4e5f-8a04-1d0ab8b00236,1,451,registrar
7a0ee9aa-6c93-4e6f-9dd8-1a6ff4ca3745,3,313,registrar
2efb3915-01ca-45dd-b39c-14cbcb7056d2,107,9,ingresar
98c2afc8-e9b9-4e41-ab29-61d1a91d95ef,59,152,registrar
543d9e37-95ac-4ae1-84c6-4cc2450f965e,1,212,registrar
0602f752-f7f8-410c-9e39-7cada9c5fe42,142,176,registrar
a4679854-d1cc-407e-b6e4-080f9f56e36e,229,128,registrar
f8a2b061-af62-4ef3-9e79-89b86622e7ac,58,309,registrar
4bca81cb-25fd-425c-813e-98af9ee66ce3,106,342,registrar
241f31b1-7086-449c-bb41-089b05eaceaa,89,2,ingresar
d5ac1615-03af-4378-b3df-1abb4ea7f7ff,322,238,registrar
54c56576-7c31-4c36-8908-49a30e7454fb,8,266,registrar
b2c3da24-212d-46a5-a72e-c75280196fb2,74,4,ingresar
6f0a81a4-6fd5-4bf2-bd67-c039eecaff15,79,39,ingresar
d12e2d60-6c9c-4636-9e89-c48765ce9426,1,336,registrar
2367871a-53b1-4619-83c7-bdf1b91d7ff9,5,342,registrar
b79b2853-fa4f-45cc-9348-10102bc132af,13,7,ingresar
83a67855-2eb5-4a4d-ad4a-02d417ba5c94,27,125,registrar
44db3fd5-363c-4d88-9165-7df58a647852,31,202,registrar
5eabe4cc-8d62-44ca-a7ab-3c8b49672852,1,53,registrar
95500875-54a8-4ab8-b9ba-97276d6e52ef,1,115,registrar
06940f26-908c-444b-8c7c-c536a13466c9,42,3,ingresar
4d8e02c6-39ec-4d83-be22-a38893429365,2,50,registrar
6bba2a76-131c-423f-9355-5f8d8ea01fad,0,134,registrar
e392872d-3eca-491f-bb9a-62035bb42188,59,8,ingresar
11219bfc-2bf1-49ed-82f8-801a00163466,1,29,ingresar
5cfa4c2c-a50a-4686-b37c-54089482581a,1,2,ingresar
0808c10d-6d56-416c-b241-722af920f4ba,4,63,registrar
7c5fb0d9-7f95-410b-83fb-cc5cd14ce35b,14,4,ingresar
76c77f80-f9b3-42f1-9fb9-ac3c071bd467,3,5,ingresar
ba441976-11f0-494b-8692-d8b8dc78fa9e,22,80,registrar
1905bb11-c22c-4229-8cf6-5da88dc5a47c,9,71,registrar
e59fcca9-1d40-425f-a3f7-a4fd52518cfb,16,2,ingresar
2e30696b-b1ed-4394-98cd-df0d24df4a0d,1,158,registrar
6ee86ff0-e1dc-4589-bd42-c1174dcf4dd0,29,227,registrar
7406d803-4cc1-4d3a-965d-da44e75678f4,8,177,registrar
35232c42-e2ef-49f7-9413-d46d67a5bae7,60,2,ingresar
bf75e83d-5c13-4d3c-897d-b738e9f94c18,60,5,ingresar
4934a712-c8af-4efe-a1db-bb8add703842,83,10,ingresar
6a92b753-a2fd-42c4-a4c0-ec128ec50dba,92,52,registrar
c8f2c7f1-3fdb-441a-94fb-7205622214b1,17,2,ingresar
67b8d5f3-34f7-416a-a120-d1a156348111,7,3,ingresar
258f9f95-87c8-4755-8047-44dc0b0bb1c1,6,8,ingresar
c65f5c96-7a7e-4223-9e26-25219db2415d,33,9,ingresar
677b30fb-ab3a-4868-9963-b0df986794fc,2,10,ingresar
c3f74de2-e093-4c9a-bc56-ab4c3b05607f,29,237,registrar
d3a2ec5f-c2bb-4d48-94a2-ce59c796d3e2,73,226,registrar
f509d736-4691-40b1-8db4-8aa92aae5ec8,83,22,ingresar
84bbd58d-1e02-4cc0-9786-a045776345e4,2,14,ingresar
102e19d5-01ec-407e-a1c8-b7403ea62db4,37,17,ingresar
53de743b-e6ce-44bc-b4d4-a5aaa326d2ba,28,8,ingresar
a808c521-8055-414f-ace6-4d9f18a0b2e0,2,4,ingresar
b77f960e-57a1-4c27-8d41-677392573477,0,131,registrar
4038a25e-223d-4797-9d50-07f6ca389eef,32,153,registrar
a79a2a22-082a-4bdb-9163-704e229d8157,57,112,registrar
926ff241-d7a0-4ed8-9201-1b36f2692a72,16,216,registrar
622533e2-28de-43de-850d-0dd60585630d,38,326,registrar
34ec6761-6182-4af0-a274-c2203d3db2bc,91,228,registrar
116af918-fbba-497b-88e4-9bf69b49c3cd,94,235,registrar
62eb06f2-b8de-43ba-bf30-9306da9901d9,97,232,registrar
2002478c-20f1-4ddd-a47e-614bb1713b39,88,15,ingresar
ab1b0629-6724-4fd8-bbd8-4fded5396296,91,37,ingresar
f7352ceb-7c11-40e2-81e7-414bfa637e83,104,28,ingresar
18510a00-7798-42f8-98f1-b234d681846d,0,193,registrar
95d580c7-a6d2-4aaf-910b-d3bd2b85e3e9,110,341,registrar
3b773fcd-3b49-4ce1-b0ce-d6c434c9506b,2,3,ingresar
c38d8d1f-fcf8-40c1-af9d-6c93ae7886b2,27,15,ingresar
de18278f-ecf4-4975-a33b-1402b1ea3bb6,7,4,ingresar
3db55691-f844-4c09-8ff5-dc4fbd75261b,21,15,ingresar
5c5def08-a557-4d04-beef-e73235fa28cd,44,7,ingresar
e5fe2a8a-50e2-4df5-8c07-1faf62058d36,93,7,ingresar
574c8157-5b5d-4138-ad6d-f3b9aec47adf,3,8,ingresar
df46f553-deec-477c-b9b6-78e10500c2f4,32,33,registrar
6163ddfd-3d58-431e-a7a8-5d66ae5c6419,101,8,ingresar
42f11fbd-5f14-465b-b3aa-27912ed796cd,14,4,ingresar
a109387e-8452-47c4-8d54-1cd4eb1d2d74,1,4,ingresar
295dcb75-6a92-40d9-871a-4293977ad625,1,4,ingresar
184c6067-b8ba-4b09-9b1c-3834655f60d1,24,335,registrar
b3e8acbf-93f7-4a2b-b8b0-0abace1ca757,0,389,registrar
124068ae-34f3-4a34-a2f8-fcf67f191444,29,406,registrar
4396ed19-b9a4-4c46-b373-ddccb496354d,165,2,ingresar
b00e98f7-f06c-4a16-8bef-bbe0b3dfbd6f,11,4,ingresar
bcca59d7-c15b-429e-a829-b0a8b0c3ee7d,1,10,ingresar
364d1495-8b5f-4c6f-aedf-844fdd96a31e,15,15,ingresar
0f3a4a11-93c1-4b5b-8c1c-aa5d2932955a,35,21,ingresar
1ee63c34-ab3a-4c84-9b51-6e323209d87a,2,3,ingresar
f6c80343-a197-4f4c-8dfb-65782fc02d97,1,7,ingresar
89d09d80-32c7-48c8-9704-0674dcf45ee5,88,486,registrar
06d07e38-0efe-48b6-b23c-f8ffe410dee6,4,5,ingresar
86630a28-0815-4be0-8f8c-4ece687c3bd2,10,32,ingresar
e44feb09-e713-4518-9f7d-6c65301d450d,184,568,registrar
9ddd9da0-6e9d-4bfe-b7f3-f6795c5b6645,26,222,registrar
82d1f120-0664-4dd5-998f-80d972aabac5,82,69,ingresar
f643f9c1-028a-47ad-90e0-1e39719b59aa,2,156,registrar
41da95cf-3853-4c7a-b55f-bbb093b87a04,31,302,registrar
5aa44e32-5b79-4685-9867-ba2c6fab5e61,18,4,ingresar
5aa31ec7-837e-4e03-b36c-509dc0301133,25,14,ingresar
b1bc2123-6ca8-4ab0-bd1f-8c5971fc445d,14,3,ingresar
fddac358-44a6-4449-ba17-aa738f9385ec,1,190,registrar
5916b780-3d8a-4b43-b235-5562cf823656,61,391,registrar
f9d4cabd-5018-437b-ac48-a04e97ac4ce7,1,2,ingresar
36b37767-211a-4232-9c96-f55551d0bbd8,0,4,ingresar
8aa084a5-8e41-4004-8e36-342d64bd9d28,5,3,ingresar
198d70ae-acb5-415f-b4b4-781aae14ee1c,0,246,registrar
88d96815-8e2f-42ee-9e79-403a06635aa6,19,108,registrar
c33b1258-8f40-4017-adac-b6c2a924ce14,70,60,registrar
7d5ec344-a4fa-4b2e-9481-cd9781b63567,191,13,ingresar
8efb1fea-60f8-4720-922d-7fff6ef6d905,242,35,ingresar
d61e28ba-0947-4aa3-9428-58b2983a181f,53,38,ingresar
70fc3c9e-f6f8-4251-96f4-271821a035fa,2,7,ingresar
4d6439d6-c765-4b1d-84e5-4dfee6f0d838,27,18,ingresar
7e0eb3e4-f169-418e-916b-555caf50cea0,109,229,registrar
01d56eb2-3c2d-4128-a805-70eb78282b24,56,41,ingresar
1b4d9f8f-df7d-4825-81a7-efa01a7de540,101,31,ingresar
c820e4a9-a581-4677-9a86-921148de0330,4,11,ingresar
d571f812-02cc-47e0-b20a-9cf96fa8035a,135,1,ingresar
93c54fbb-17a6-4be1-b10a-678db4eef686,134,6,ingresar
3a17d383-27de-4875-93ed-e859841eca38,131,10,ingresar
b194712f-4175-45b7-bc2b-da782a293d23,143,14,ingresar
c16cdc64-1b0e-4521-af43-818b4374dddb,2,22,ingresar
0bd5a4c3-2e90-4556-bd4b-abd0ec6f7f4d,3,18,ingresar
82684d06-35a4-4b8f-a730-5af44875e02b,1,450,registrar
bf7fa685-00c9-4960-9cca-870b1a1b5a1c,1,441,registrar
51296bf1-84d8-4d58-abfe-4b9c2c6a8291,34,524,registrar
0cb10228-a1c5-451a-b927-b458adf6dd3b,1,436,registrar
fabd8603-0429-4ead-8a4f-59e6269c86b1,2,480,registrar
9f7be991-2b5a-498a-9f5f-e0d2a40587c9,122,585,registrar
599e019f-12bc-408f-9b88-e89c6a7f5aee,444,5,ingresar
41438711-28c4-4105-842a-06132358f8a4,445,4,ingresar
3dae7d2a-b178-4589-b62c-afa979979852,293,212,registrar
1ee39ad3-e956-4b4d-9a6a-ff1f5d9f663d,2,594,registrar
774ebd7e-15a0-4aea-a219-1e5dcfc0c18b,511,10,ingresar
2cfa6573-b698-45d8-910d-e6e9f9ef688d,519,5,ingresar
3f35344d-02a4-4c39-a208-113f3d7bbcff,439,208,registrar
5eb2b11a-ab87-4190-bdaf-7d842a693826,1,8,ingresar
8e511502-8fff-4811-9a4d-43294bc97a2e,10,4,ingresar
37be8675-0991-46e6-a8ba-20ecdc052db8,15,4,ingresar
592e6786-1d92-42cc-b5ab-79836194e279,20,8,ingresar
c700e186-511f-4523-8e80-7a609e25ee11,1,49,registrar
766b8ba9-ecb6-449a-87a4-505cf50266da,3,146,registrar
93df8f17-f595-480f-8796-3c7a40e462bf,4,157,registrar
5e84bd65-8ae9-468e-868c-767d5caa16bd,1,305,registrar
edd347e3-f9c4-4feb-99cf-e1a38268645f,1,2,ingresar
47d6b749-1eac-4894-ad13-ea8b0cde0761,4,56,registrar
ebe96995-337e-4a63-945a-c27d6631b8f4,33,3,ingresar
f0f42443-56c7-45dc-b443-4de8da2c03fb,37,3,ingresar
75f83053-b32a-4cbf-810d-c49430042b78,41,8,ingresar
74c514a6-ce94-4b4e-84ff-40b8a0bbffd8,2,6,ingresar
3d353706-690a-4c63-a075-fb1edf960f73,10,4,ingresar
7cd258cd-3e81-4e8c-ac98-6f94af1f0644,1,7,ingresar
a41e3f90-2bf4-4c57-807c-d8276482d6a4,11,2,ingresar
ad439fca-d8a3-448a-833d-6f13bae0bb71,8,9,ingresar
dbdf4052-d694-4446-a893-2f133935d5b3,23,9,ingresar
cefc938b-e7ca-4ded-a4c6-b407b5b83846,32,3,ingresar
e3df41b3-a558-4903-bc30-1769a121a3b2,24,51,ingresar
dfa29804-31f9-4fb5-b66e-4b40572a2c5f,9,63,ingresar
b68f3b95-dfcb-4a4f-9243-24e45461df5a,84,21,ingresar
52be7dd3-5f15-42de-96d0-5c45f787b5c4,1,2,ingresar
204f2515-871b-497e-b5cc-209eb4b9c518,102,36,ingresar
3570eb8b-76a9-44dc-914d-6a6d47979d77,10,4,ingresar
7eddb422-a94e-445c-871b-b63dbb134096,112,43,ingresar
fe4e6c1b-92ab-4b52-ab63-099acb8b173b,14,23,ingresar
295faadb-3e54-4699-8945-703872b8cd89,129,10,ingresar
05a0023a-47b4-46b6-a25f-6d7d97f19755,1,4,ingresar
48207c98-fdb4-45b0-985e-1f2838bb79d2,17,2,ingresar
15b94953-7115-4c77-84a2-a09b049eaa19,81,5,ingresar
20cfc47e-6089-4fd0-aef0-69f6930b423b,127,15,ingresar
dc9a25aa-248d-4954-b260-e3d04849269f,1,2,ingresar
5f993bc9-5a63-4642-8e0d-1a8c6202d63e,1,10,ingresar
38ff21d7-539f-4322-86ec-0fa31b846679,13,11,ingresar
a47fd5f6-c708-491d-89ed-384b16033110,6,4,ingresar
dbbf7402-4a8e-4763-9f1d-f5c5838d09cd,1,3,ingresar
fc7e5f55-282c-4064-b237-84afda5a1027,2,16,ingresar
96886b7e-1e92-4d66-a8be-e0179f06d9af,2,12,ingresar
887884b3-699e-4ac9-9d36-02c287f42640,1,4,ingresar
8a49e0cd-aff9-420c-b103-e00cf59d0929,6,8,ingresar
a4a909c6-e078-4982-925d-c0888a54c1ad,19,13,ingresar
6352e09d-dde5-40e9-9a71-981bd0466e45,33,16,ingresar
78180934-9526-4993-a192-327ab438d53a,3,13,ingresar
e582d1b5-f5fe-452c-b0fd-d0c302e3e4eb,18,9,ingresar
a56cba0f-67d2-4a26-af7f-6ab23a64f364,28,16,ingresar
7298d688-e9c3-4f9b-914a-11b692dff648,2,10,ingresar
20b92327-734b-48f7-87fe-1f1b56cdc56e,17,10,ingresar
c2609327-8bb8-48d4-9409-206861f58431,1,6,ingresar
cf761f22-53e5-49a0-9f97-4e49da272a9d,3,7,ingresar
0a1fe5d9-cad7-4d0b-b8bb-5ca62e2272ca,1,7,ingresar
